source_primary,source_secondary,target
CHEBI:64318,CHEBI:27732,UMLS:C0042376
CHEBI:41879,CHEBI:5280,UMLS:C0851772
CHEBI:135136,CHEBI:6909,MONDO:0001103
UMLS:C1699394,UNII:961YV2O515,MONDO:0006702
CHEBI:50742,CHEBI:16469,HP:0000786
CHEBI:94773,CHEBI:135547,UMLS:C1290992
CHEBI:17015,CHEBI:18385,UMLS:C1096296
CHEBI:17548,CHEBI:81862,MONDO:0006896
CHEBI:6456,CHEBI:17754,UMLS:C2242737
CHEBI:31498,CHEBI:94458,HP:0033589
CHEBI:4975,CHEBI:4909,NCIT:C34887
UNII:6Y89129C8H,CHEBI:31498,HP:0033589
CHEBI:575568,CHEBI:2955,UMLS:C5201148
CHEBI:32914,CHEBI:15354,UMLS:C0039437
CHEBI:135527,CHEBI:16163,HP:0012735
CHEBI:51209,CHEBI:5551,HP:0012735
UNII:5PKM8P0G5I,UMLS:C0700346,MONDO:0002243
CHEBI:9667,CHEBI:27644,MONDO:0002137
DRUGBANK:DB11330,UMLS:C0982025,MONDO:0002243
CHEBI:85078,CHEBI:71272,MONDO:0005148
CHEBI:6801,CHEBI:5441,MONDO:0005148
CHEBI:28674,CHEBI:31625,MONDO:0004926
CHEBI:149601,CHEBI:49040,MONDO:0005439
CHEBI:49040,CHEBI:149601,MONDO:0005439
CHEBI:34764,CHEBI:7507,MONDO:0004980
CHEBI:5130,CHEBI:94557,MONDO:0005578
CHEBI:4636,CHEBI:6456,MONDO:0005326
CHEBI:74460,CHEBI:17650,MONDO:0002406
UNII:1C75676F8V,CHEBI:43968,MONDO:0100338
CHEBI:74460,CHEBI:17650,MONDO:0005886
CHEBI:74460,CHEBI:17650,MONDO:0005230
CHEBI:39548,CHEBI:15365,MONDO:0000831
CHEBI:4636,CHEBI:116735,HP:0000989
CHEBI:231594,CHEBI:4903,MONDO:0008487
CHEBI:135700,CHEBI:6923,MONDO:0024268
CHEBI:74500,CHEBI:135624,MONDO:0024268
CHEBI:49662,CHEBI:25187,HP:0002829
CHEBI:8207,CHEBI:9599,MONDO:0006875
CHEBI:3614,CHEBI:6456,MONDO:0002258
CHEBI:16914,CHEBI:34764,MONDO:0024268
CHEBI:15367,CHEBI:6942,MONDO:0004907
CHEBI:4903,CHEBI:50838,UMLS:C0520676
CHEBI:36162,CHEBI:17439,HP:0012378
CHEBI:22469,PUBCHEM.COMPOUND:2758,UMLS:C0949070
CHEBI:31498,CHEBI:94458,NCIT:C102529
CHEBI:27300,CHEBI:27300,MONDO:0100471
CHEBI:2666,CHEBI:8028,HP:0000713
CHEBI:39548,CHEBI:2668,MONDO:0007788
CHEBI:84116,CHEBI:51209,UMLS:C0852126
CHEBI:85083,CHEBI:63580,UMLS:C4049435
CHEBI:51209,CHEBI:94559,HP:0025095
CHEBI:52010,CHEBI:8093,MONDO:0005709
UMLS:C0111046,DRUGBANK:DB10448,UMLS:C0267167
CHEBI:32139,CHEBI:31498,UMLS:C0267167
CHEBI:9654,CHEBI:46195,HP:0002027
DRUGBANK:DB10334,DRUGBANK:DB10320,MONDO:0005114
CHEBI:22984,CHEBI:27300,MONDO:0025598
CHEBI:52010,CHEBI:8093,HP:0000989
CHEBI:41977,CHEBI:28680,UMLS:C0796611
UMLS:C0071214,UMLS:C1372952,DRUGBANK:DB11597
CHEBI:16469,CHEBI:231594,MONDO:0015842
CHEBI:50275,CHEBI:32139,RXCUI:1089111
CHEBI:135530,CHEBI:9398,CHEBI:9398
DRUGBANK:DB10400,DRUGBANK:DB10401,HP:0410324
CHEBI:63631,CHEBI:8080,EFO:0004338
CHEBI:31225,CHEBI:6456,MONDO:0005441
CHEBI:63580,UMLS:C0391001,MONDO:0005354
CHEBI:32914,CHEBI:15354,CHEBI:46195
CHEBI:16163,CHEBI:5551,MONDO:0008487
CHEBI:133538,CHEBI:4046,HP:0004325
CHEBI:47426,CHEBI:9671,HP:0001541
UMLS:C0120107,CHEBI:5132,UMLS:C0034525
UNII:K6BUU8J72P,UNII:2WU922TK3L,UNII:5QS67N4551
UNII:8RW88Y506K,CHEBI:66901,UniProtKB:A0A8D0UYS7
CHEBI:75998,CHEBI:75045,NCIT:C35529
UNII:G083B71P98,PUBCHEM.COMPOUND:105013,UniProtKB:P01168
CHEBI:50742,CHEBI:4903,MONDO:0011438
CHEBI:93363,CHEBI:104017,HP:0000613
CHEBI:40279,CHEBI:3023,HP:0002149
CHEBI:40279,CHEBI:3023,HP:0002149
CHEBI:7465,CHEBI:3219,MONDO:0009234
CHEBI:229764,CHEBI:41879,CHEBI:91326
CHEBI:28125,CHEBI:84883,UMLS:C0522060
CHEBI:9329,CHEBI:8673,UniProtKB:A0A8D0SEZ5
CHEBI:5778,CHEBI:9671,MONDO:0003019
CHEBI:48947,CHEBI:2676,UMLS:C0851631
CHEBI:68606,UMLS:C4310385,MONDO:0005252
CHEBI:17347,CHEBI:17347,UniProtKB:A0A8D1EIM4
CHEBI:50848,CHEBI:28864,NCIT:C3137
CHEBI:3614,CHEBI:27373,UMLS:C0043241
UMLS:C0030909,CHEBI:16015,UMLS:C0947873
CHEBI:75998,CHEBI:75045,UMLS:C5395609
UNII:8L7891MRB6,CHEBI:145371,MONDO:0005974
CHEBI:4903,CHEBI:70708,UMLS:C0029151
CHEBI:16469,CHEBI:231594,MONDO:0005298
CHEBI:63791,CHEBI:41879,UMLS:C0018956
CHEBI:8461,CHEBI:16714,HP:0012735
CHEBI:66910,UMLS:C3896806,UMLS:C5395609
UMLS:C0796392,CHEBI:45863,MONDO:0001944
UMLS:C0796392,CHEBI:45863,MONDO:0001944
CHEBI:71272,CHEBI:85078,CHEBI:85078
CHEBI:46081,CHEBI:3764,HP:0000989
CHEBI:34674,CHEBI:17234,UMLS:C0455611
CHEBI:94607,CHEBI:135538,HP:0001945
CHEBI:4754,CHEBI:9667,NCIT:C3137
CHEBI:3311,CHEBI:27300,MONDO:0005298
CHEBI:17334,CHEBI:17334,MONDO:0021201
CHEBI:48947,CHEBI:9587,MONDO:0100338
CHEBI:3077,CHEBI:17698,UMLS:C0015404
CHEBI:26710,CHEBI:32588,MONDO:0003019
CHEBI:81862,CHEBI:64733,MONDO:0003019
CHEBI:2639,CHEBI:5778,MONDO:0003019
CHEBI:170007,CHEBI:45409,EFO:0009573
CHEBI:176844,CHEBI:68642,MONDO:0007915
CHEBI:3614,CHEBI:187892,UMLS:C1112670
CHEBI:119915,CHEBI:15379,EFO:0009573
CHEBI:59732,CHEBI:53691,NCIT:C35135
DRUGBANK:DB11330,UMLS:C0982025,MONDO:0010602
CHEBI:75832,CHEBI:18385,MONDO:0000755
CHEBI:75832,CHEBI:18385,MONDO:0000755
CHEBI:10304,CHEBI:6759,MONDO:0005276
UMLS:C0030909,CHEBI:16015,MONDO:0000004
UMLS:C1367202,UMLS:C2346820,MONDO:0005112
UMLS:C1577331,UNII:4F4X42SYQ6,UMLS:C0855090
CHEBI:5551,CHEBI:4470,HP:0012735
CHEBI:8378,UNII:X8XI70B5Z6,MONDO:0005113
CHEBI:39548,CHEBI:15365,MONDO:0005264
CHEBI:7789,CHEBI:6717,UMLS:C0278139
CHEBI:7789,CHEBI:6717,UMLS:C0278139
CHEBI:6888,CHEBI:6456,MONDO:0001786
CHEBI:5088,CHEBI:135538,MONDO:0004729
UNII:K2J09EMJ52,CHEBI:28971,MONDO:0100338
UMLS:C0041499,CHEBI:94725,MONDO:0006771
CHEBI:5551,CHEBI:28177,MONDO:0003781
CHEBI:5551,CHEBI:4470,MONDO:0005709
CHEBI:9667,CHEBI:4754,MONDO:0004980
DRUGBANK:DB17091,DRUGBANK:DB15654,MONDO:0100130
DRUGBANK:DB17090,DRUGBANK:DB15654,MONDO:0100130
CHEBI:7507,CHEBI:17650,MONDO:0025598
CHEBI:15367,CHEBI:16199,MONDO:0005328
CHEBI:4470,UNII:S3V868548T,MONDO:0025598
CHEBI:36560,DRUGBANK:DB11111,UMLS:C5437085
CHEBI:3764,CHEBI:41879,MONDO:0001405
CHEBI:8093,CHEBI:94559,MONDO:0005709
CHEBI:22469,PUBCHEM.COMPOUND:2758,MONDO:0005709
UNII:RUU8G67GQM,CHEBI:16914,MONDO:0011230
CHEBI:116735,CHEBI:3614,MONDO:0017124
CHEBI:3697,CHEBI:190509,UMLS:C0684256
CHEBI:3510,CHEBI:48947,UMLS:C0264222
UMLS:C3641122,CHEBI:83766,MONDO:0011962
CHEBI:76612,UNII:4F4X42SYQ6,MONDO:0100280
CHEBI:5551,CHEBI:52010,MONDO:0005271
CHEBI:52010,CHEBI:22652,MONDO:0005271
CHEBI:91514,CHEBI:31498,UMLS:C0948733
CHEBI:27306,CHEBI:3994,MONDO:0002317
CHEBI:4636,CHEBI:5855,UMLS:C0235162
PUBCHEM.COMPOUND:45357473,CHEBI:6715,MONDO:0006848
CHEBI:48947,CHEBI:9587,UMLS:C5577613
CHEBI:233362,CHEBI:31638,MONDO:0005151
CHEBI:135107,CHEBI:27902,MONDO:0043885
CHEBI:39585,CHEBI:15765,MONDO:0017638
CHEBI:9927,UMLS:C4033447,MONDO:0005252
UMLS:C1367202,UMLS:C2346820,UMLS:C4544822
UMLS:C1328025,UMLS:C0338204,UMLS:C0278485
UMLS:C0796392,CHEBI:114785,UMLS:C3266992
UNII:RUU8G67GQM,CHEBI:16914,HP:0030833
CHEBI:229539,CHEBI:9321,MONDO:0025598
CHEBI:7507,CHEBI:41879,MONDO:0005113
CHEBI:53778,CHEBI:2524,UMLS:C0231337
CHEBI:51803,CHEBI:39561,MONDO:0021201
CHEBI:75176,CHEBI:100241,MONDO:0100128
CHEBI:135547,CHEBI:94773,MONDO:0002118
CHEBI:28787,CHEBI:17234,HP:0001681
CHEBI:3682,CHEBI:16914,MONDO:0004785
CHEBI:175901,CHEBI:31355,UMLS:C0854794
CHEBI:5551,CHEBI:52010,MONDO:0006547
CHEBI:383703,CHEBI:27607,UMLS:C0006434
CHEBI:15365,CHEBI:38545,MONDO:0011057
CHEBI:383703,CHEBI:27607,UMLS:C0006434
CHEBI:5779,CHEBI:7476,NCIT:C27003
CHEBI:136014,CHEBI:16236,MONDO:0005113
CHEBI:9449,CHEBI:5551,MONDO:0004979
CHEBI:48947,CHEBI:472657,NCBITaxon:1313
UNII:D27V6190PM,CHEBI:6970,MONDO:0005091
CHEBI:94563,CHEBI:32914,MONDO:0004777
CHEBI:7507,CHEBI:81712,MONDO:0004605
CHEBI:5134,CHEBI:64064,MONDO:0005002
CHEBI:28177,CHEBI:28939,MONDO:0005002
CHEBI:408174,CHEBI:3207,MONDO:0005002
CHEBI:6375,CHEBI:2676,MONDO:0005412
CHEBI:135624,CHEBI:31739,MONDO:0005076
CHEBI:74460,CHEBI:17650,HP:0033564
CHEBI:4636,CHEBI:8093,UMLS:C0152029
CHEBI:63627,CHEBI:77898,MONDO:0002154
CHEBI:3614,CHEBI:5130,MONDO:0006723
CHEBI:46195,CHEBI:7789,UMLS:C0410256
CHEBI:16914,CHEBI:135624,MONDO:0007758
CHEBI:16914,CHEBI:3077,MONDO:0007758
CHEBI:5779,CHEBI:7476,UMLS:C3178789
CHEBI:5147,CHEBI:3207,MONDO:0100470
CHEBI:8426,CHEBI:28971,UMLS:C0268108
CHEBI:87184,CHEBI:3764,MONDO:0020638
CHEBI:7507,UMLS:C0004599,MONDO:0004795
CHEBI:76128,CHEBI:94557,HP:0003326
CHEBI:16080,CHEBI:49575,UMLS:C0948391
CHEBI:31498,CHEBI:6532,HP:0002027
CHEBI:15765,CHEBI:39585,MONDO:0014231
CHEBI:32139,CHEBI:8768,MONDO:0007186
CHEBI:36560,DRUGBANK:DB11111,MONDO:0002482
CHEBI:74460,CHEBI:17650,HP:0032004
CHEBI:164200,CHEBI:34393,UMLS:C0011593
CHEBI:3614,CHEBI:9620,MONDO:0004678
CHEBI:9449,CHEBI:5551,HP:0031245
CHEBI:82405,UNII:3U02EL437C,MONDO:0011438
CHEBI:46195,CHEBI:7789,MONDO:0005546
CHEBI:31236,CHEBI:90930,MONDO:0005090
CHEBI:51209,CHEBI:94559,MONDO:0005551
CHEBI:49040,CHEBI:149601,MONDO:0007750
CHEBI:17650,CHEBI:31439,UMLS:C0947839
CHEBI:32162,CHEBI:8673,MONDO:0005136
UMLS:C3541379,CHEBI:27306,HP:0000155
CHEBI:34764,CHEBI:7507,UMLS:C0086196
DRUGBANK:DB10651,CHEBI:16914,HP:0000155
CHEBI:3614,CHEBI:5130,UMLS:C0011389
CHEBI:17650,CHEBI:46859,MONDO:0004872
CHEBI:3764,CHEBI:41879,MONDO:0001461
CHEBI:9667,CHEBI:7507,MONDO:0004872
CHEBI:47381,CHEBI:7789,NCIT:C3244
CHEBI:42355,CHEBI:6067,MONDO:0011438
CHEBI:51209,CHEBI:5551,MONDO:0003781
CHEBI:2500,CHEBI:16914,MONDO:0006960
CHEBI:190509,CHEBI:3697,UMLS:C1112209
CHEBI:17650,CHEBI:6456,UMLS:C0238634
CHEBI:75176,CHEBI:100241,MONDO:0021697
CHEBI:22652,CHEBI:22652,MONDO:0009412
CHEBI:15640,CHEBI:46345,MONDO:0005575
CHEBI:94557,CHEBI:4909,UMLS:C0740418
CHEBI:6832,CHEBI:49662,MONDO:0005393
CHEBI:47381,CHEBI:6456,MONDO:0005393
CHEBI:27373,CHEBI:10082,MONDO:0005961
CHEBI:74460,CHEBI:17650,MONDO:0001405
CHEBI:3023,CHEBI:40279,MONDO:0005393
CHEBI:4754,CHEBI:9667,MONDO:0001405
CHEBI:3697,CHEBI:190509,MONDO:0700051
CHEBI:75832,CHEBI:27470,MONDO:0001357
CHEBI:75832,CHEBI:27470,MONDO:0001357
CHEBI:5088,CHEBI:135538,UMLS:C0241310
CHEBI:47381,CHEBI:6456,NCIT:C3137
UNII:RUU8G67GQM,CHEBI:16914,NCIT:C3137
CHEBI:601027,CHEBI:5778,UniProtKB:O75175
CHEBI:5778,CHEBI:3347,MONDO:0005468
CHEBI:6904,CHEBI:5778,UniProtKB:A0A8D1EIM4
CHEBI:3654,CHEBI:68845,UniProtKB:O75175
CHEBI:6784,CHEBI:7627,HP:0000132
CHEBI:4470,CHEBI:28593,UMLS:C2316460
CHEBI:6741,CHEBI:48273,MONDO:0100431
CHEBI:5130,CHEBI:94557,UMLS:C1611174
CHEBI:22652,CHEBI:75832,UMLS:C0240066
CHEBI:15365,CHEBI:22652,UMLS:C0852402
UMLS:C0065374,CHEBI:5778,MONDO:0005044
CHEBI:156095,CHEBI:195280,MONDO:0005920
CHEBI:9142,CHEBI:3614,UMLS:C0043241
CHEBI:28674,CHEBI:41879,HP:0100534
CHEBI:135136,CHEBI:6909,MONDO:0002154
CHEBI:28674,CHEBI:41879,MONDO:0005642
CHEBI:52010,CHEBI:28674,MONDO:0005642
CHEBI:7915,CHEBI:3732,MONDO:0005113
CHEBI:64733,CHEBI:81862,MONDO:0002203
CHEBI:17568,CHEBI:32188,MONDO:0005131
CHEBI:16914,CHEBI:78320,MONDO:0001209
CHEBI:75998,CHEBI:75045,UMLS:C0278987
CHEBI:3611,CHEBI:3743,MONDO:0005292
CHEBI:45924,CHEBI:9332,MONDO:0019345
CHEBI:3311,CHEBI:31498,NCIT:C78213
CHEBI:17015,CHEBI:18385,UMLS:C0264802
CHEBI:5855,CHEBI:51209,HP:0001742
UMLS:C2346820,CHEBI:72317,MONDO:0002367
CHEBI:135222,CHEBI:8093,MONDO:0005961
CHEBI:4636,CHEBI:8093,HP:0001742
CHEBI:3504,CHEBI:48947,MONDO:0005961
CHEBI:52010,CHEBI:8093,HP:0001742
CHEBI:8093,CHEBI:6538,HP:0001742
CHEBI:2904,CHEBI:3654,MONDO:0005044
CHEBI:132233,CHEBI:4469,MONDO:0005302
CHEBI:52010,CHEBI:9667,MONDO:0010481
CHEBI:135947,PUBCHEM.COMPOUND:45357473,MONDO:0005298
CHEBI:31807,PUBCHEM.COMPOUND:160883,HP:0100247
CHEBI:3508,CHEBI:29377,MONDO:0006670
CHEBI:9449,CHEBI:5551,MONDO:0001358
CHEBI:3374,CHEBI:44445,UMLS:C0037578
CHEBI:45409,CHEBI:367163,MONDO:0005109
PUBCHEM.COMPOUND:3467,CHEBI:17334,MONDO:0005025
CHEBI:59477,CHEBI:3077,MONDO:0021340
UMLS:C1122087,CHEBI:44185,MONDO:0018456
PUBCHEM.COMPOUND:3467,CHEBI:41879,MONDO:0006668
PUBCHEM.COMPOUND:73415752,CHEBI:17309,MONDO:0000257
CHEBI:133009,CHEBI:85083,UMLS:C4049420
UNII:K6BUU8J72P,UNII:2WU922TK3L,UMLS:C4049420
CHEBI:36578,CHEBI:47519,MONDO:0006608
CHEBI:135581,CHEBI:6456,MONDO:0005538
CHEBI:5088,CHEBI:135538,UMLS:C0423736
CHEBI:17548,CHEBI:31498,HP:0033589
CHEBI:31498,CHEBI:518413,HP:0033589
CHEBI:46195,CHEBI:4909,NCIT:C34887
CHEBI:27594,CHEBI:31498,HP:0033589
CHEBI:107736,CHEBI:31498,HP:0033589
CHEBI:74460,CHEBI:17650,MONDO:0002922
CHEBI:5551,CHEBI:77032,HP:0012735
CHEBI:4636,CHEBI:229630,HP:0012735
CHEBI:5779,CHEBI:5747,HP:0012735
CHEBI:135700,PUBCHEM.COMPOUND:3467,MONDO:0002137
CHEBI:74460,CHEBI:204734,MONDO:0002137
DRUGBANK:DB11330,UMLS:C0982025,MONDO:0002243
CHEBI:16914,CHEBI:16199,UMLS:C0239816
DRUGBANK:DB09422,DRUGBANK:DB13959,UMLS:C0342919
CHEBI:72323,CHEBI:6801,MONDO:0005148
CHEBI:6935,CHEBI:6801,MONDO:0005148
CHEBI:8228,CHEBI:6801,MONDO:0005148
CHEBI:71193,CHEBI:5931,MONDO:0005148
CHEBI:36560,DRUGBANK:DB11111,UMLS:C0011974
CHEBI:9667,CHEBI:17630,UMLS:C0011974
CHEBI:52010,CHEBI:134893,MONDO:0011786
CHEBI:51209,CHEBI:6538,MONDO:0011786
CHEBI:6538,CHEBI:51209,MONDO:0011786
CHEBI:5050,CHEBI:8093,MONDO:0011786
CHEBI:47519,UNII:3U02EL437C,MONDO:0006014
CHEBI:3614,CHEBI:187892,MONDO:0002508
CHEBI:190509,CHEBI:3697,UMLS:C0520767
CHEBI:94557,CHEBI:4909,MONDO:0005578
CHEBI:6538,CHEBI:51209,MONDO:0001793
CHEBI:31498,CHEBI:94458,UMLS:C4728126
CHEBI:9599,CHEBI:51230,MONDO:0006875
CHEBI:94557,CHEBI:47381,HP:0012531
CHEBI:5130,CHEBI:94557,HP:0012531
CHEBI:8378,CHEBI:194135,UMLS:C0339219
CHEBI:135642,CHEBI:31498,NCIT:C78213
CHEBI:43415,PUBCHEM.COMPOUND:160883,HP:0012531
CHEBI:6456,CHEBI:44445,HP:0002829
CHEBI:51209,CHEBI:46195,HP:0012531
CHEBI:9667,CHEBI:31498,UMLS:C0549202
CHEBI:74460,CHEBI:17650,MONDO:0005480
CHEBI:8028,CHEBI:2666,HP:0000713
CHEBI:6832,CHEBI:49662,MONDO:0005578
CHEBI:4903,CHEBI:7627,MONDO:0005298
CHEBI:133011,CHEBI:8310,MONDO:0001465
CHEBI:4631,CHEBI:4630,MONDO:0001574
CHEBI:3614,CHEBI:28741,UMLS:C4319571
UMLS:C0071214,UMLS:C1372952,DRUGBANK:DB11621
CHEBI:228488,CHEBI:31413,EFO:0004338
DRUGBANK:DB10400,DRUGBANK:DB10401,HP:0410324
UMLS:C0796392,CHEBI:63632,MONDO:0001944
UMLS:C0796392,CHEBI:28748,MONDO:0001944
CHEBI:4702,CHEBI:9599,MONDO:0001792
CHEBI:3175,CHEBI:9599,HP:0007906
CHEBI:31498,UNII:6V88E24N5T,UniProtKB:A0A8D1LPS5
CHEBI:81862,CHEBI:64733,RXCUI:375804
UNII:G083B71P98,PUBCHEM.COMPOUND:105013,UniProtKB:P01168
UMLS:C1172157,CHEBI:44185,MONDO:0100345
CHEBI:31536,CHEBI:90926,EFO:0009573
CHEBI:9328,CHEBI:8673,MONDO:0005109
PUBCHEM.COMPOUND:45357473,CHEBI:135947,MONDO:0006004
CHEBI:8093,CHEBI:8357,UMLS:C2242737
CHEBI:53778,CHEBI:2524,MONDO:0005365
CHEBI:133538,CHEBI:4046,HP:0004325
DRUGBANK:DB15794,CHEBI:46859,UMLS:C0234251
CHEBI:93363,CHEBI:84115,HP:0000613
CHEBI:40279,CHEBI:3023,HP:0002149
CHEBI:31638,CHEBI:93752,MONDO:0005151
CHEBI:31638,CHEBI:230905,MONDO:0005151
CHEBI:3311,CHEBI:27300,MONDO:0001068
CHEBI:8461,CHEBI:16714,UMLS:C0749874
CHEBI:5130,CHEBI:94557,HP:0002487
UMLS:C3827082,UMLS:C1699394,UMLS:C5395609
UNII:D99YVK4L0X,CHEBI:114785,UMLS:C3888903
CHEBI:231594,CHEBI:16469,NCIT:C3852
CHEBI:71272,CHEBI:85078,RXCUI:1925495
UNII:8L7891MRB6,CHEBI:145371,MONDO:0005974
CHEBI:6043,CHEBI:49575,UMLS:C4728126
CHEBI:94458,CHEBI:31807,UMLS:C4728126
CHEBI:3508,CHEBI:85984,MONDO:0018944
CHEBI:93752,CHEBI:31638,NCIT:C148081
CHEBI:233309,UNII:PQX0D8J21J,CHEBI:5971
CHEBI:68642,CHEBI:8382,MONDO:0007915
CHEBI:7459,CHEBI:3216,MONDO:0005530
CHEBI:50777,CHEBI:4903,MONDO:0005150
CHEBI:31980,UMLS:C2955472,NCIT:C86975
CHEBI:28901,CHEBI:4027,MONDO:0011996
CHEBI:82557,CHEBI:63599,MONDO:0005223
CHEBI:8080,CHEBI:63631,EFO:0004340
CHEBI:125354,UMLS:C0210630,MONDO:0009693
CHEBI:125354,UMLS:C0210630,MONDO:0005062
CHEBI:50742,CHEBI:16469,MONDO:0008170
CHEBI:77032,CHEBI:85537,UMLS:C3544166
UMLS:C2346820,UMLS:C1367202,MONDO:0005112
CHEBI:27306,CHEBI:17439,MONDO:0024333
CHEBI:3510,CHEBI:48947,MONDO:0100338
CHEBI:48947,CHEBI:472657,MONDO:0005113
CHEBI:6456,CHEBI:17698,MONDO:0005504
CHEBI:131526,CHEBI:29385,MONDO:0005083
CHEBI:7507,CHEBI:8378,MONDO:0002406
CHEBI:4754,CHEBI:9667,MONDO:0002406
UNII:JSV288Q5CV,UNII:JSV288Q5CV,MONDO:0100130
CHEBI:28864,CHEBI:41879,CHEBI:50848
DRUGBANK:DB15823,CHEBI:27974,MONDO:0005316
CHEBI:34764,CHEBI:7507,MONDO:0021340
CHEBI:16199,CHEBI:17650,UMLS:C4286025
UNII:4O5J85GJJB,CHEBI:41879,MONDO:0003799
CHEBI:32914,CHEBI:15354,HP:0002027
CHEBI:94557,CHEBI:4909,MONDO:0019735
CHEBI:3183,CHEBI:46195,MONDO:0005709
CHEBI:116735,CHEBI:3614,MONDO:0005113
CHEBI:9667,CHEBI:16914,MONDO:0002406
CHEBI:229539,CHEBI:9321,MONDO:0025598
UNII:0JSR7Z0NB6,UNII:4A2Y23XK11,MONDO:0005233
UNII:DPT0O3T46P,CHEBI:63616,MONDO:0005112
CHEBI:104017,CHEBI:93363,MONDO:0005271
CHEBI:5855,CHEBI:51209,UMLS:C0281856
CHEBI:135772,CHEBI:31623,MONDO:0002406
CHEBI:77898,CHEBI:17650,MONDO:0002040
CHEBI:3614,CHEBI:27373,HP:0000958
DRUGBANK:DB16613,PUBCHEM.COMPOUND:3467,MONDO:0003212
CHEBI:48947,CHEBI:9587,HP:0100806
CHEBI:7789,CHEBI:5855,HP:0002027
CHEBI:6909,CHEBI:16199,UMLS:C0043345
CHEBI:32015,CHEBI:8774,MONDO:0005468
DRUGBANK:DB18714,DRUGBANK:DB18714,MONDO:0001577
CHEBI:8378,UNII:X8XI70B5Z6,MONDO:0005113
CHEBI:3485,CHEBI:48947,UMLS:C0694549
CHEBI:18243,CHEBI:17234,MONDO:0005252
CHEBI:17754,CHEBI:39561,MONDO:0021201
CHEBI:17754,CHEBI:39561,MONDO:0021201
UNII:DPT0O3T46P,UMLS:C0796392,MONDO:0004992
CHEBI:95341,CHEBI:145994,UMLS:C0748061
UNII:8NZ41MIK1O,CHEBI:15365,MONDO:0006805
CHEBI:5779,CHEBI:52010,MONDO:0011786
CHEBI:41872,CHEBI:135611,MONDO:0005886
CHEBI:31403,CHEBI:94848,MONDO:0002317
CHEBI:3614,CHEBI:27373,MONDO:0006570
CHEBI:5779,CHEBI:5855,NCIT:C27003
CHEBI:91591,CHEBI:28674,NCIT:C187286
CHEBI:5551,CHEBI:28177,MONDO:0004979
CHEBI:3207,CHEBI:5147,MONDO:0004979
CHEBI:28177,CHEBI:17234,MONDO:0004979
CHEBI:46195,CHEBI:7789,MONDO:0021167
CHEBI:16080,CHEBI:49575,HP:0002197
CHEBI:34764,CHEBI:7507,UMLS:C0263361
CHEBI:5134,CHEBI:2950,MONDO:0005091
CHEBI:3077,CHEBI:63845,MONDO:0004773
UNII:DPT0O3T46P,UMLS:C0796392,UMLS:C0278579
PUBCHEM.COMPOUND:136146352,CHEBI:30563,MONDO:0005276
CHEBI:46195,CHEBI:31783,NCIT:C3244
CHEBI:48947,CHEBI:472657,NCBITaxon:480
CHEBI:135222,CHEBI:8093,MONDO:0005709
CHEBI:6923,PUBCHEM.COMPOUND:71586946,MONDO:0005984
CHEBI:27300,CHEBI:12777,MONDO:0007016
CHEBI:12777,DRUGBANK:DB13961,MONDO:0007016
CHEBI:27300,CHEBI:12777,MONDO:0007016
CHEBI:17015,CHEBI:18385,HP:0003326
CHEBI:17015,CHEBI:18385,MONDO:0007020
CHEBI:32139,CHEBI:8768,MONDO:0007186
CHEBI:3764,CHEBI:17650,UMLS:C0343863
CHEBI:15640,DRUGBANK:DB11209,HP:0100507
DRUGBANK:DB11058,CHEBI:36560,UMLS:C0011593
CHEBI:9620,CHEBI:9661,MONDO:0004678
CHEBI:5551,CHEBI:51209,HP:0031245
CHEBI:3219,CHEBI:7465,MONDO:0011122
CHEBI:8310,CHEBI:6456,MONDO:0000988
CHEBI:8346,CHEBI:18332,MONDO:0005397
DRUGBANK:DB13195,CHEBI:16914,MONDO:0008600
DRUGBANK:DB11578,CHEBI:8093,MONDO:0004872
UMLS:C0075857,CHEBI:41500,MONDO:0004976
CHEBI:16080,CHEBI:49575,HP:0000708
CHEBI:9667,CHEBI:4754,MONDO:0001461
CHEBI:3764,CHEBI:17650,MONDO:0001461
CHEBI:32139,CHEBI:28741,UMLS:C0011389
CHEBI:46195,CHEBI:52010,MONDO:0005324
CHEBI:135096,CHEBI:16914,UMLS:C0009938
UMLS:C1699394,MESH:C558471,MONDO:0003778
CHEBI:17548,CHEBI:81862,MONDO:0007186
CHEBI:135214,CHEBI:10454,UMLS:C0236988
CHEBI:3561,CHEBI:51209,MONDO:0000771
CHEBI:149226,PUBCHEM.COMPOUND:657309,MONDO:0004766
CHEBI:17650,CHEBI:247956,HP:0012390
CHEBI:6888,CHEBI:6456,MONDO:0005393
CHEBI:16714,CHEBI:5551,UMLS:C0749874
UNII:80VUN7L00C,CHEBI:478164,MONDO:0100338
DRUGBANK:DB13195,CHEBI:16914,NCIT:C50579
CHEBI:22652,CHEBI:46195,MONDO:0005812
UNII:961YV2O515,UMLS:C1699394,HP:0003493
UMLS:C1609165,CHEBI:44185,MONDO:0007915
UMLS:C1699394,UNII:961YV2O515,HP:0003493
CHEBI:68845,CHEBI:3654,UMLS:C3838797
CHEBI:2904,CHEBI:50673,MONDO:0010138
CHEBI:7476,CHEBI:94557,UMLS:C1611174
CHEBI:5778,UNII:R43D2573WO,MONDO:0005044
CHEBI:5778,CHEBI:4814,MONDO:0005044
CHEBI:5778,CHEBI:4784,MONDO:0005044
CHEBI:6960,CHEBI:5778,MONDO:0005044
